,SideA.Date,SideA.ViewData.Accounting Net Amount,SideA.ViewData.Age,SideA.ViewData.Age WK,SideA.ViewData.Asset Type Category,SideA.ViewData.Base Net Amount,SideA.ViewData.BreakID_A_side,SideA.ViewData.CUSIP,SideA.ViewData.Cancel Amount,SideA.ViewData.Cancel Flag,SideA.ViewData.Currency,SideA.ViewData.B-P Net Amount,SideA.ViewData.Custodian,SideA.ViewData.Custodian Account,SideA.ViewData.Description,SideA.ViewData.Fund,SideA.ViewData.ISIN,SideA.ViewData.Investment Type,SideA.ViewData.Mapped Custodian Account,SideA.ViewData.Net Amount Difference,SideA.ViewData.Net Amount Difference Absolute,SideA.ViewData.Price,SideA.ViewData.Prime Broker,SideA.ViewData.Quantity,SideA.ViewData.SEDOL,SideA.ViewData.SPM ID,SideA.ViewData.Settle Date,SideA.ViewData.Side0_UniqueIds,SideA.ViewData.Side1_UniqueIds,SideA.ViewData.Status,SideA.ViewData.Ticker,SideA.ViewData.Trade Date,SideA.ViewData.Transaction Category,SideA.ViewData.Transaction Type,SideA.ViewData.Underlying Cusip,SideA.ViewData.Underlying ISIN,SideA.ViewData.Underlying Investment ID,SideA.ViewData.Underlying Sedol,SideA.ViewData._ID,SideA.filter_key,SideB.Date,SideB.ViewData.Accounting Net Amount,SideB.ViewData.Age,SideB.ViewData.Age WK,SideB.ViewData.Asset Type Category,SideB.ViewData.Base Net Amount,SideB.ViewData.BreakID_B_side,SideB.ViewData.CUSIP,SideB.ViewData.Cancel Amount,SideB.ViewData.Cancel Flag,SideB.ViewData.Currency,SideB.ViewData.B-P Net Amount,SideB.ViewData.Custodian,SideB.ViewData.Custodian Account,SideB.ViewData.Description,SideB.ViewData.Fund,SideB.ViewData.ISIN,SideB.ViewData.Investment Type,SideB.ViewData.Mapped Custodian Account,SideB.ViewData.Net Amount Difference,SideB.ViewData.Net Amount Difference Absolute,SideB.ViewData.Price,SideB.ViewData.Prime Broker,SideB.ViewData.Quantity,SideB.ViewData.SEDOL,SideB.ViewData.SPM ID,SideB.ViewData.Settle Date,SideB.ViewData.Side0_UniqueIds,SideB.ViewData.Side1_UniqueIds,SideB.ViewData.Status,SideB.ViewData.Ticker,SideB.ViewData.Trade Date,SideB.ViewData.Transaction Category,SideB.ViewData.Transaction Type,SideB.ViewData.Underlying Cusip,SideB.ViewData.Underlying ISIN,SideB.ViewData.Underlying Investment ID,SideB.ViewData.Underlying Sedol,SideB.ViewData._ID,SideB.filter_key,duplicate_flag,filter_key,label,SideA.ISIN_NA,SideB.ISIN_NA,ISIN_match,CUSIP_match,Currency_match,Trade_Date_match,Settle_Date_match,Fund_match,Amount_diff_1,Amount_diff_2,Trade_date_diff,Settle_date_diff,SideA.ViewData.Asset Category Type,SideB.ViewData.Asset Category Type,SideB.ViewData.key_NAN,SideB.ViewData.Common_key,SideA.ViewData.key_NAN,SideA.ViewData.Common_key,All_key_nan,new_key_match,ViewData.Combined Transaction Type,ViewData.Combined Fund,open_key,amount_percent,Combined_Investment_Type,Combined_Asset_Type_Category,SideA.TType,SideB.TType,abs_amount_flag
1701,2020-01-31,,0,0.0,nan,,1107293850.0,nan,0.0,,GBP,1136.36,OAKTREE EUROPEAN CREDIT SARL,OAS4,UNADVISED CASH POSTING,OAS4,nan,,OKEF86411402,1136.36,1136.36,,ss,0.0,,,01-31-2020,nan,49_379726434_State Street,OB,,01-31-2020,unadvised cash posting,incoming wire,,,,,5e37cf221554580ed858149b,"Advent Geneva,State StreetOKEF86411402GBP",2020-01-31,1136.36,0.0,0.0,nan,,1107293718.0,G7568MAB9,1136.36,0.0,GBP,,ECF,OKEF86411402,Richmond UK Holdco Limited-Facility B-TF-LIBOR,"OAS4,OA4K",XAG7568MAB90,bank debt (term loan),OKEF86411402,-1136.36,1136.36,,ss,,,,01-31-2020,72_379726434_Advent Geneva,nan,OB,LX159835,01-31-2020,nan,interest,,,,,5e37cf221554580ed85813f9,"Advent Geneva,State StreetOKEF86411402GBP",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,0,,0.0,0.0,0,,,0,XAG7568MAB90,1,NA,0,0,incoming wireinterest,"OAS4OAS4,OA4K",72_379726434_Advent Geneva49_379726434_State Street,100.0,bank debt (term loan),,Non-Trade,Non-Trade,0
1702,2020-01-31,,0,0.0,cash equivalent,,1107293318.0,ACI0Z6TJ1,0.0,,EUR,262.5,OAKTREE EUROPEAN HY BOND FUND,OA6K,ADLER REAL ESTATE AG,OA6K,XS1731858392,,OKEF86410702,262.5,262.5,,ss,0.0,BD3J8T9,,01-29-2020,nan,4_379724641_State Street,SDB,,01-30-2020,consent,mcrd,,,,,5e37cf201554580ed8580e7e,"Advent Geneva,State StreetOKEF86410702EUR",2020-01-31,262.5,0.0,0.0,nan,,1107293696.0,nan,262.5,0.0,EUR,,European HYBF,OKEF86410702,ADLER Real Estate AG Sr Unsec Reg S 1.625% 12/06/2021 Callable (EUR),OA6K,XS1731858392,fixed rate bonds,OKEF86410702,-262.5,262.5,,ss,0.0,BD3J8T9,,01-23-2020,92_379726434_Advent Geneva,nan,OB,,01-23-2020,nan,corp action - consent fee,,,,,5e37cf221554580ed85813fe,"Advent Geneva,State StreetOKEF86410702EUR",0.0,,UMR_One_to_One,0,0,1,0,1,0,0,1,,0.0,7.0,6,cash equivalent,,0,XS1731858392,0,XS1731858392,0,1,mcrdcorp action - consent fee,OA6KOA6K,92_379726434_Advent Geneva4_379724641_State Street,100.0,fixed rate bonds,cash equivalent,Non-Trade,Non-Trade,0
1703,2020-01-31,,0,0.0,nan,,1107273463.0,nan,0.0,,USD,837.51,BNY,729034,"ORD CUST: OTHR28680 SCIENTIFIC GAMES INTERNATIONAL 1500 BLUEORD INST: BOFAUS3N BANK OF AMERICA, N.A. 10038,NY,USIMA:20200131B6B7HU1R033702 FTS:FDF2001316018900",PG&E,nan,cd,OKMF86474002,837.51,837.51,0.0,bny,,,,01-31-2020,nan,53_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a74,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",2020-01-31,837.51,0.0,0.0,nan,,1107273324.0,80875AAP6,837.51,0.0,USD,,PG&E,OKMF86474002,"Scientific Games International, Inc.-Initial Term B-5 Loan-TF-LIBOR",PG&E,US80875AAP66,bank debt (term loan),OKMF86474002,-837.51,837.51,,bny,,,,01-31-2020,95_379726394_Advent Geneva,nan,OB,LX171269,01-31-2020,nan,interest,,,,,5e37c875155458119ca629eb,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US80875AAP66,1,NA,0,0,cash depositinterest,PG&EPG&E,95_379726394_Advent Geneva53_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1704,2020-01-31,,0,0.0,nan,,1107273449.0,nan,0.0,,USD,1780.05,BNY,729034,"ORD CUST: OTHR39052 CENTURYLINK INC 100 CENTURYLINK DRORD INST: BOFAUS3N BANK OF AMERICA, N.A. 10038,NY,USIMA:20200131B6B7HU2R020457 FTS:FDF2001313974300",PG&E,nan,cd,OKMF86474002,1780.05,1780.05,0.0,bny,,,,01-31-2020,nan,177_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a6d,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",2020-01-31,1780.05,0.0,0.0,nan,,1107273414.0,15670BAB8,1780.05,0.0,USD,,PG&E,OKMF86474002,"CenturyLink, Inc.-Initial Term B Loan-TF-LIBOR",PG&E,US15670BAB80,bank debt (term loan),OKMF86474002,-1780.05,1780.05,,bny,,,,01-31-2020,99_379726394_Advent Geneva,nan,OB,LX161598,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a57,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US15670BAB80,1,NA,0,0,cash depositinterest,PG&EPG&E,99_379726394_Advent Geneva177_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1705,2020-01-31,,0,0.0,nan,,1107273455.0,nan,0.0,,USD,2840.33,BNY,729034,"ORD CUST: 8900492627 CS, CAYMAN ISLANDS BRANCH 11 MADISON AVORD INST: CRESUS33 CREDIT SUISSE AG, NEW YORK BRANCH 10010,NDETAIL: TRANSDIGM INC. (12/10)(2A/R 6/14)FTS:F1S2001310949600",PG&E,nan,cd,OKMF86474002,2840.33,2840.33,0.0,bny,,,,01-31-2020,nan,52_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a68,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",2020-01-31,2840.33,0.0,0.0,nan,,1107273386.0,89364MBP8,2840.33,0.0,USD,,PG&E,OKMF86474002,Transdigm-New Tranche F Term Loan (2018)-TF-LIBOR,PG&E,US89364MBP86,bank debt (term loan),OKMF86474002,-2840.33,2840.33,,bny,,,,01-31-2020,97_379726394_Advent Geneva,nan,OB,LX173457,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a19,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US89364MBP86,1,NA,0,0,cash depositinterest,PG&EPG&E,97_379726394_Advent Geneva52_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1706,2020-01-31,,0,0.0,nan,,1107273441.0,nan,0.0,,USD,4608.09,BNY,729034,ORD CUST: 9008113381 J P MORGAN CHASE 10 S DEARBORNORD INST: BANK ONE LS2 10410 HIGHLAND MANOR DRIVEDETAIL: 89435TAA2TRAVERSE MIDSTREAMHOLDINGS 2018TLBQUICK REPDETAIL: RICINGFORTHE OUTSTANDING TRAVERSE4608.09IMA:20200131B1QGC02C026062 FTS:FDF2001316372800,PG&E,nan,cd,OKMF86474002,4608.09,4608.09,0.0,bny,,,,01-31-2020,nan,50_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a5c,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",2020-01-31,4608.09,0.0,0.0,nan,,1107273393.0,89435TAB0,4608.09,0.0,USD,,PG&E,OKMF86474002,Traverse Midstream Partners LLC-Advance-TF-LIBOR,PG&E,US89435TAB08,bank debt (term loan),OKMF86474002,-4608.09,4608.09,,bny,,,,01-31-2020,98_379726394_Advent Geneva,nan,OB,LX168620,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a2e,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US89435TAB08,1,NA,0,0,cash depositinterest,PG&EPG&E,98_379726394_Advent Geneva50_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1707,2020-01-31,,0,0.0,nan,,1107273457.0,nan,0.0,,USD,9485.35,BNY,729034,"ORD CUST: 8900492627 CS, CAYMAN ISLANDS BRANCH 11 MADISON AVORD INST: CRESUS33 CREDIT SUISSE AG, NEW YORK BRANCH 10010,NDETAIL: ENTERPRISE MERGER SUB INC. (10/18)FTS:F5S2001311368600",PG&E,nan,cd,OKMF86474002,9485.35,9485.35,0.0,bny,,,,01-31-2020,nan,51_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a6b,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",2020-01-31,9485.35,0.0,0.0,nan,,1107273361.0,29373UAC5,9485.35,0.0,USD,,PG&E,OKMF86474002,Envision Healthcare Corporation-Initial Term Loan-TF-LIBOR,PG&E,US29373UAC53,bank debt (term loan),OKMF86474002,-9485.35,9485.35,,bny,,,,01-31-2020,96_379726394_Advent Geneva,nan,OB,LX175867,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a0e,"Advent Geneva,The Bank of New York MellonOKMF86474002USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US29373UAC53,1,NA,0,0,cash depositinterest,PG&EPG&E,96_379726394_Advent Geneva51_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1708,2020-01-31,,0,0.0,nan,,1107273382.0,nan,0.0,,USD,153.46,BNY,729820,"ORD CUST: OTHR39052 CENTURYLINK INC 100 CENTURYLINK DRORD INST: BOFAUS3N BANK OF AMERICA, N.A. 10038,NY,USDETAIL: /ACC/ PACIFIC GAS AND ELECTRIC //COMPA NYPOSTRETIREMDETAIL: ENT MEDICAL P //LAN TRUSTNON MANAGEMENT EMPL //OYEESDETAIL:  ANDRETIREES OAKTREE CA //PITAL MANAG EMENTLPIMA:20200131B6B7HU4R020327 FTS:FDF2001313974200",PG&EVEBA,nan,cd,OKMF86474102,153.46,153.46,0.0,bny,,,,01-31-2020,nan,63_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a03,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",2020-01-31,153.46,0.0,0.0,nan,,1107273349.0,15670BAB8,153.46,0.0,USD,,PG&E VEBA,OKMF86474102,"CenturyLink, Inc.-Initial Term B Loan-TF-LIBOR",PG&EVEBA,US15670BAB80,bank debt (term loan),OKMF86474102,-153.46,153.46,,bny,,,,01-31-2020,92_379726394_Advent Geneva,nan,OB,LX161598,01-31-2020,nan,interest,,,,,5e37c875155458119ca629fb,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US15670BAB80,1,NA,0,0,cash depositinterest,PG&EVEBAPG&EVEBA,92_379726394_Advent Geneva63_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1709,2020-01-31,,0,0.0,nan,,1107273325.0,nan,0.0,,USD,804.24,BNY,729820,"ORD CUST: 8900492627 CS, CAYMAN ISLANDS BRANCH 11 MADISON AVORD INST: CRESUS33 CREDIT SUISSE AG, NEW YORK BRANCH 10010,NDETAIL: ENTERPRISE MERGER SUB INC. (10/18)FTS:F1S2001312720900",PG&EVEBA,nan,cd,OKMF86474102,804.24,804.24,0.0,bny,,,,01-31-2020,nan,60_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca629ed,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",2020-01-31,804.24,0.0,0.0,nan,,1107273365.0,29373UAC5,804.24,0.0,USD,,PG&E VEBA,OKMF86474102,Envision Healthcare Corporation-Initial Term Loan-TF-LIBOR,PG&EVEBA,US29373UAC53,bank debt (term loan),OKMF86474102,-804.24,804.24,,bny,,,,01-31-2020,89_379726394_Advent Geneva,nan,OB,LX175867,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a15,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US29373UAC53,1,NA,0,0,cash depositinterest,PG&EVEBAPG&EVEBA,89_379726394_Advent Geneva60_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1710,2020-01-31,,0,0.0,nan,,1107273442.0,nan,0.0,,USD,71.68,BNY,729820,"ORD CUST: OTHR28680 SCIENTIFIC GAMES INTERNATIONAL 1500 BLUEORD INST: BOFAUS3N BANK OF AMERICA, N.A. 10038,NY,USDETAIL: /ACC/ PACIFIC GAS AND ELECTRIC //COMPA NYPOSTRETIREMDETAIL: ENT MEDICAL P //LAN TRUSTNON MANAGEMENT EMPL //OYEESDETAIL:  ANDRETIREES OAKTREE CA //PITAL MANAG EMENTLPIMA:20200131B6B7HU2R033445 FTS:FDF2001316017900",PG&EVEBA,nan,cd,OKMF86474102,71.68,71.68,0.0,bny,,,,01-31-2020,nan,186_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a5e,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",2020-01-31,71.68,0.0,0.0,nan,,1107273372.0,80875AAP6,71.68,0.0,USD,,PG&E VEBA,OKMF86474102,"Scientific Games International, Inc.-Initial Term B-5 Loan-TF-LIBOR",PG&EVEBA,US80875AAP66,bank debt (term loan),OKMF86474102,-71.68,71.68,,bny,,,,01-31-2020,88_379726394_Advent Geneva,nan,OB,LX171269,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a21,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US80875AAP66,1,NA,0,0,cash depositinterest,PG&EVEBAPG&EVEBA,88_379726394_Advent Geneva186_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1711,2020-01-31,,0,0.0,nan,,1107273359.0,nan,0.0,,USD,238.22,BNY,729820,"ORD CUST: 8900492627 CS, CAYMAN ISLANDS BRANCH 11 MADISON AVORD INST: CRESUS33 CREDIT SUISSE AG, NEW YORK BRANCH 10010,NDETAIL: TRANSDIGM INC. (12/10)(2A/R 6/14)FTS:FTS2001311258600",PG&EVEBA,nan,cd,OKMF86474102,238.22,238.22,0.0,bny,,,,01-31-2020,nan,62_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca62a0c,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",2020-01-31,238.22,0.0,0.0,nan,,1107273397.0,89364MBP8,238.22,0.0,USD,,PG&E VEBA,OKMF86474102,Transdigm-New Tranche F Term Loan (2018)-TF-LIBOR,PG&EVEBA,US89364MBP86,bank debt (term loan),OKMF86474102,-238.22,238.22,,bny,,,,01-31-2020,90_379726394_Advent Geneva,nan,OB,LX173457,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a33,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US89364MBP86,1,NA,0,0,cash depositinterest,PG&EVEBAPG&EVEBA,90_379726394_Advent Geneva62_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1712,2020-01-31,,0,0.0,nan,,1107273340.0,nan,0.0,,USD,392.18,BNY,729820,ORD CUST: 9008113381 J P MORGAN CHASE 10 S DEARBORNORD INST: BANK ONE LS2 10410 HIGHLAND MANOR DRIVEDETAIL: 89435TAA2TRAVERSE MIDSTREAMHOLDINGS 2018TLBQUICK REPDETAIL: RICINGFORTHE OUTSTANDING TRAVERSE392.18IMA:20200131B1QGC05C041558 FTS:FDF2001316382400,PG&EVEBA,nan,cd,OKMF86474102,392.18,392.18,0.0,bny,,,,01-31-2020,nan,61_379726394_The Bank of New York Mellon,OB,,01-31-2020,nan,cash deposit,,,,,5e37c875155458119ca629e7,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",2020-01-31,392.18,0.0,0.0,nan,,1107273408.0,89435TAB0,392.18,0.0,USD,,PG&E VEBA,OKMF86474102,Traverse Midstream Partners LLC-Advance-TF-LIBOR,PG&EVEBA,US89435TAB08,bank debt (term loan),OKMF86474102,-392.18,392.18,,bny,,,,01-31-2020,91_379726394_Advent Geneva,nan,OB,LX168620,01-31-2020,nan,interest,,,,,5e37c875155458119ca62a4c,"Advent Geneva,The Bank of New York MellonOKMF86474102USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,,,0,US89435TAB08,1,NA,0,0,cash depositinterest,PG&EVEBAPG&EVEBA,91_379726394_Advent Geneva61_379726394_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Non-Trade,0
1713,2020-01-31,,3,1.0,nan,,1104470730.0,nan,0.0,,EUR,-95386.0,BNP,1030029121Y,OAKTREE CAPITAL MANAGMENT LP_INVESTMENT MANAGMENT FEES_MNGTFEES,6989368815,nan,,OKEF86430502,-95386.0,95386.0,,bnp,,,,01-30-2020,nan,24_379724470_BNP Paribas,OB,,01-30-2020,nan,ntrf,,,,,5e37937e1554580ed85250b7,"Advent Geneva,BNP ParibasOKEF86430502EUR",2020-01-31,-95386.0,0.0,0.0,nan,,1106859809.0,nan,-95386.0,0.0,EUR,,WMB,OKEF86430502,EURO,WMB,nan,cash,OKEF86430502,95386.0,95386.0,,bnp,0.0,,,01-30-2020,60_379726209_Advent Geneva,nan,OB,,01-30-2020,nan,managementfees,,,,,5e37937e1554580ed85250ad,"Advent Geneva,BNP ParibasOKEF86430502EUR",0.0,,UMR_One_to_One,1,1,1,1,1,1,1,0,,0.0,0.0,0,,,1,NA,1,NA,1,0,ntrfmanagementfees,6989368815WMB,60_379726209_Advent Geneva24_379724470_BNP Paribas,100.0,cash,,Non-Trade,Non-Trade,0
1714,2020-01-31,,0,0.0,cash equivalent,,1107293657.0,nan,0.0,,USD,8411.04,OAKTREE CAPITAL,LC4H,LC4H BANK LOAN CASH FLOW,LC4H,nan,,OKMF86472202,8411.04,8411.04,,ss,0.0,,,01-31-2020,nan,193_379726434_State Street,OB,,01-31-2020,lc4h bank loan cash flow,internal trans,,,,,5e37cf221554580ed85813b4,"Advent Geneva,State StreetOKMF86472202USD",2020-01-31,8411.04,0.0,0.0,nan,,1107293784.0,89364MBP8,8411.04,0.0,USD,,LACERA,OKMF86472202,Transdigm-New Tranche F Term Loan (2018)-TF-LIBOR,LC4H,US89364MBP86,bank debt (term loan),OKMF86472202,-8411.04,8411.04,,ss,,,,01-31-2020,232_379726434_Advent Geneva,nan,OB,LX173457,01-31-2020,nan,interest,,,,,5e37cf221554580ed8581459,"Advent Geneva,State StreetOKMF86472202USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US89364MBP86,1,NA,0,0,internal transinterest,LC4HLC4H,232_379726434_Advent Geneva193_379726434_State Street,100.0,bank debt (term loan),cash equivalent,Non-Trade,Non-Trade,0
1715,2020-01-31,,74,52.0,cash equivalent,,964386487.0,nan,0.0,,USD,4127.53,TMCT II LLC,MTLJ,CUSTOMER DEPOSIT,MTLJ,nan,,OKMF86477202,4127.53,4127.53,,ss,0.0,,,11-20-2019,nan,101_379637230_State Street,OB,,11-20-2019,customer deposit,,,,,,5e37cf221554580ed85813d0,"Advent Geneva,State StreetOKMF86477202USD",2020-01-31,4127.53,0.0,0.0,nan,,1107293626.0,nan,4127.53,0.0,USD,,TMCT II,OKMF86477202,U.S. DOLLARS,MTLJ,nan,cash,OKMF86477202,-4127.53,4127.53,,ss,0.0,,,01-30-2020,351_379726434_Advent Geneva,nan,OB,usd,01-30-2020,nan,otherincome,,,,,5e37cf221554580ed8581385,"Advent Geneva,State StreetOKMF86477202USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,0,1,,0.0,-71.0,-71,cash equivalent,,1,NA,1,NA,1,0,otherincome,MTLJMTLJ,351_379726434_Advent Geneva101_379637230_State Street,100.0,cash,cash equivalent,Non-Trade,Non-Trade,0
1716,2020-01-31,,68,48.0,cash equivalent,,975912927.0,nan,0.0,,USD,4767.18,TMCT II LLC,MTLJ,CUSTOMER DEPOSIT,MTLJ,nan,,OKMF86477202,4767.18,4767.18,,ss,0.0,,,11-26-2019,nan,95_379644306_State Street,OB,,11-26-2019,customer deposit,,,,,,5e37cf221554580ed85813d3,"Advent Geneva,State StreetOKMF86477202USD",2020-01-31,4767.18,0.0,0.0,nan,,1107293667.0,nan,4767.18,0.0,USD,,TMCT II,OKMF86477202,U.S. DOLLARS,MTLJ,nan,cash,OKMF86477202,-4767.18,4767.18,,ss,0.0,,,01-30-2020,352_379726434_Advent Geneva,nan,OB,usd,01-30-2020,nan,otherincome,,,,,5e37cf221554580ed85813c3,"Advent Geneva,State StreetOKMF86477202USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,0,1,,0.0,-65.0,-65,cash equivalent,,1,NA,1,NA,1,0,otherincome,MTLJMTLJ,352_379726434_Advent Geneva95_379644306_State Street,100.0,cash,cash equivalent,Non-Trade,Non-Trade,0
1717,2020-01-31,,0,0.0,cash equivalent,,1107293685.0,nan,0.0,,USD,833.38,TMCT II LLC,MTLJ,INCOMING WIRE,MTLJ,nan,,OKMF86477202,833.38,833.38,,ss,0.0,,,01-31-2020,nan,198_379726434_State Street,OB,,01-31-2020,incoming wire,incoming wire,,,,,5e37cf221554580ed85813e1,"Advent Geneva,State StreetOKMF86477202USD",2020-01-31,833.38,0.0,0.0,nan,,1107293844.0,89435TAB0,833.38,0.0,USD,,TMCT II,OKMF86477202,Traverse Midstream Partners LLC-Advance-TF-LIBOR,MTLJ,US89435TAB08,bank debt (term loan),OKMF86477202,-833.38,833.38,,ss,,,,01-31-2020,276_379726434_Advent Geneva,nan,OB,LX168620,01-31-2020,nan,interest,,,,,5e37cf221554580ed8581492,"Advent Geneva,State StreetOKMF86477202USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US89435TAB08,1,NA,0,0,incoming wireinterest,MTLJMTLJ,276_379726434_Advent Geneva198_379726434_State Street,100.0,bank debt (term loan),cash equivalent,Non-Trade,Non-Trade,0
1718,2020-01-31,,0,0.0,cash equivalent,,1107293633.0,nan,0.0,,USD,2840.33,NYC-TRS-OAKTREE,N0FM,N0FM BANK LOAN CASH FLOW,N0FM,nan,,OKMF86500702,2840.33,2840.33,,ss,0.0,,,01-31-2020,nan,227_379726434_State Street,OB,,01-31-2020,n0fm bank loan cash flow,internal trans,,,,,5e37cf221554580ed858138f,"Advent Geneva,State StreetOKMF86500702USD",2020-01-31,2840.33,0.0,0.0,nan,,1107293846.0,89364MBP8,2840.33,0.0,USD,,TRSNYC,OKMF86500702,Transdigm-New Tranche F Term Loan (2018)-TF-LIBOR,N0FM,US89364MBP86,bank debt (term loan),OKMF86500702,-2840.33,2840.33,,ss,,,,01-31-2020,361_379726434_Advent Geneva,nan,OB,LX173457,01-31-2020,nan,interest,,,,,5e37cf221554580ed8581495,"Advent Geneva,State StreetOKMF86500702USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US89364MBP86,1,NA,0,0,internal transinterest,N0FMN0FM,361_379726434_Advent Geneva227_379726434_State Street,100.0,bank debt (term loan),cash equivalent,Non-Trade,Non-Trade,0
1719,2020-01-31,,0,0.0,cash equivalent,,1107293662.0,nan,0.0,,USD,1759.17,NYC-POLICE-OAKTREE,N2GN,N2GN BANK LOAN CASH FLOW,N2GN,nan,,OKMF86500802,1759.17,1759.17,,ss,0.0,,,01-31-2020,nan,252_379726434_State Street,OB,,01-31-2020,n2gn bank loan cash flow,internal trans,,,,,5e37cf221554580ed85813bc,"Advent Geneva,State StreetOKMF86500802USD",2020-01-31,1759.17,0.0,0.0,nan,,1107293637.0,89364MBP8,1759.17,0.0,USD,,NYC Police,OKMF86500802,Transdigm-New Tranche F Term Loan (2018)-TF-LIBOR,N2GN,US89364MBP86,bank debt (term loan),OKMF86500802,-1759.17,1759.17,,ss,,,,01-31-2020,254_379726434_Advent Geneva,nan,OB,LX173457,01-31-2020,nan,interest,,,,,5e37cf221554580ed8581397,"Advent Geneva,State StreetOKMF86500802USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US89364MBP86,1,NA,0,0,internal transinterest,N2GNN2GN,254_379726434_Advent Geneva252_379726434_State Street,100.0,bank debt (term loan),cash equivalent,Non-Trade,Non-Trade,0
